brand,category,country,currency,description,domain,image,price,pricestring,reference,subcategory,timestamp,title,url
591_promat,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/176621-home/sacoche-pour-ordinateur-portable-promate-156-noir.jpg,"74,000","74,000 DT",APOLLO-MB-BLACK,Accessoires et Périphériques,2021-05-01 00:06:24.626776,"Sacoche Pour Ordinateur Portable Promate 15.6"" / Noir",https://www.tunisianet.com.tn/sacoche-sac-a-dos/44413-sacoche-pour-ordinateur-portable-promate-156-noir.html
558_addiso,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/176635-home/sacoche-pour-ordinateur-portable-promate-156-bleu.jpg,"74,000","74,000 DT",APOLLO-MB-BLUE,Accessoires et Périphériques,2021-05-01 00:06:26.407966,"Sacoche Pour Ordinateur Portable Promate 15.6"" / Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/44414-sacoche-pour-ordinateur-portable-promate-156-bleu.html
591_promat,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/136377-home/sac-a-dos-promate-nova-bp-pour-pc-portable-156-rouge.jpg,"74,900","74,900 DT",NOVA-BPRED,Accessoires et Périphériques,2021-05-01 00:06:26.479991,"Sac à dos Promate Nova-BP pour Pc Portable 15.6"" / Rouge",https://www.tunisianet.com.tn/sacoche-sac-a-dos/36955-sac-a-dos-promate-nova-bp-pour-pc-portable-156-rouge.html
591_promat,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/138984-home/sac-a-dos-promate-nova-bp-pour-pc-portable-156-noir.jpg,"74,900","74,900 DT",NOVA-BPBLACK,Accessoires et Périphériques,2021-05-01 00:06:26.541252,"Sac à dos Promate Nova-BP pour Pc Portable 15.6"" / Noir",https://www.tunisianet.com.tn/sacoche-sac-a-dos/36963-sac-a-dos-promate-nova-bp-pour-pc-portable-156-noir.html
591_promat,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/136365-home/sac-a-dos-promate-nova-bp-pour-pc-portable-156-bleu.jpg,"74,900","74,900 DT",NOVA-BPBLUE,Accessoires et Périphériques,2021-05-01 00:06:26.588092,"Sac à dos Promate Nova-BP pour Pc Portable 15.6"" / Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/36954-sac-a-dos-promate-nova-bp-pour-pc-portable-156-bleu.html
540_sbox,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/185374-home/sac-a-dos-pour-pc-portable-173-sbox-texas.jpg,"75,000","75,000 DT",NSS-19072,Accessoires et Périphériques,2021-05-01 00:06:26.634968,"Sac à dos pour Pc Portable 17.3"" Sbox Texas",https://www.tunisianet.com.tn/sacoche-sac-a-dos/46109-sac-a-dos-pour-pc-portable-173-sbox-texas.html
432_ksix,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/152745-home/haut-parleur-standandplay-ksix-bluetooth-nfc.jpg,"75,000","75,000 DT",BLUESPEAK09,Accessoires et Périphériques,2021-05-01 00:06:26.665922,Haut Parleur KUBIC BOX IPX5 Ksix Bluetooth,https://www.tunisianet.com.tn/haut-parleur/40077-haut-parleur-standandplay-ksix-bluetooth-nfc.html
641_spirit,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/131003-home/souris-gaming-spirit-of-gamer-elite-m20-noir.jpg,"75,000","75,000 DT",S-EM50A,Accessoires et Périphériques,2021-05-01 00:06:26.699068,Souris Gaming Spirit Of Gamer ELITE M50 Army Edition 2,https://www.tunisianet.com.tn/souris/35975-souris-gaming-spirit-of-gamer-elite-m20-noir.html
79_asus,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/198657-home/souris-gamer-asus-tuf-gaming-m3-.jpg,"75,000","75,000 DT",90MP01J0-B0UA00,Accessoires et Périphériques,2021-05-01 00:06:26.747426,Souris Gamer Asus TUF Gaming M3,https://www.tunisianet.com.tn/souris/48824-souris-gamer-asus-tuf-gaming-m3-.html
540_sbox,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/185318-home/sac-a-dos-pour-pc-portable-156-sbox-nebraska.jpg,"75,000","75,000 DT",NSE-922,Accessoires et Périphériques,2021-05-01 00:06:26.841962,"Sac à dos pour pc portable 15.6"" Sbox Nebraska",https://www.tunisianet.com.tn/sacoche-sac-a-dos/46092-sac-a-dos-pour-pc-portable-156-sbox-nebraska.html
735_rampag,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/181681-home/casque-micro-usb-gaming-rampage-crafting-camouflage-rm-k8.jpg,"75,000","75,000 DT",RM-K8,Accessoires et Périphériques,2021-05-01 00:06:26.870885,Casque Micro USB Gaming Rampage Crafting Camouflage RM-K8 / PC et PS4 / Surround 7.1,https://www.tunisianet.com.tn/accessoires-gaming/45287-casque-micro-usb-gaming-rampage-crafting-camouflage-rm-k8.html
735_rampag,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/181654-home/casque-micro-gaming-rampage-chief-x-rm-k22-.jpg,"75,000","75,000 DT",RM-K22,Accessoires et Périphériques,2021-05-01 00:06:26.900405,Casque Micro USB Gaming Rampage CHIEF-X RM-K22 / RGB / PC et PS4,https://www.tunisianet.com.tn/accessoires-gaming/45281-casque-micro-gaming-rampage-chief-x-rm-k22-.html
21_logitec,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/18823-home/haut-parleur-stereo-logitech-z120.jpg,"75,000","75,000 DT",980-000513,Accessoires et Périphériques,2021-05-01 00:06:26.929594,Haut Parleur Stéréo Logitech Z120,https://www.tunisianet.com.tn/haut-parleur/6686-haut-parleur-stereo-logitech-z120.html
6_hp,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/59792-home/clavier-sans-fil-hp-k2500.jpg,"75,000","75,000 DT",E5E78AA,Accessoires et Périphériques,2021-05-01 00:06:26.955494,Clavier sans fil HP K2500,https://www.tunisianet.com.tn/claviers/20797-clavier-sans-fil-hp-k2500.html
6_hp,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/172534-home/souris-gaming-hp-omen-400-noir.jpg,"75,000","75,000 DT",3ML38AA,Accessoires et Périphériques,2021-05-01 00:06:26.995414,Souris Gaming Hp Omen 400 / Noir,https://www.tunisianet.com.tn/souris/43702-souris-gaming-hp-omen-400-noir.html
839_xtrike,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/188976-home/clavier-gaming-mecanique-xtrike-me-gk-980.jpg,"75,000","75,000 DT",GK980,Accessoires et Périphériques,2021-05-01 00:06:27.027302,Clavier Gaming Mécanique Xtrike Me GK-980 / Blue Switch,https://www.tunisianet.com.tn/accessoires-gaming/46869-clavier-gaming-mecanique-xtrike-me-gk-980.html
21_logitec,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/124026-home/ensemble-clavier-souris-usb-logitech-mk120.jpg,"75,000","75,000 DT",920-002539,Accessoires et Périphériques,2021-05-01 00:06:35.150871,Ensemble Clavier Souris USB Logitech mk120,https://www.tunisianet.com.tn/ensemble-clavier-et-souris/34729-ensemble-clavier-souris-usb-logitech-mk120.html
735_rampag,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/193390-home/souris-gaming-pro-rampage-fighter-smx-r19.jpg,"75,000","75,000 DT",SMX-R19,Accessoires et Périphériques,2021-05-01 00:06:35.196484,Souris Gaming PRo Rampage Fighter SMX-R19 - RGB - 12400DPI,https://www.tunisianet.com.tn/souris/47892-souris-gaming-pro-rampage-fighter-smx-r19.html
641_spirit,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/131058-home/ensemble-gaming-clavier-souris-et-tapis-souris-spirit-of-gamer-pro-mk3.jpg,"76,000","76,000 DT",SOG-3IN1,Accessoires et Périphériques,2021-05-01 00:06:35.264219,"Ensemble Gaming Clavier, Souris et Tapis souris Spirit of Gamer PRO-MK3",https://www.tunisianet.com.tn/ensemble-clavier-et-souris/35984-ensemble-gaming-clavier-souris-et-tapis-souris-spirit-of-gamer-pro-mk3.html
15_microso,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/150136-home/ensemble-clavier-souris-microsoft-wired-desktop-600.jpg,"76,900","76,900 DT",APB-00007,Accessoires et Périphériques,2021-05-01 00:06:35.331124,Ensemble Clavier & Souris Microsoft Wired Desktop 600,https://www.tunisianet.com.tn/ensemble-clavier-et-souris/39537-ensemble-clavier-souris-microsoft-wired-desktop-600.html
3_lenovo,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/191519-home/sac-a-dos-lenovo-b510-pour-pc-portable-156-noir.jpg,"79,000","79,000 DT",GX40Q75214,Accessoires et Périphériques,2021-05-01 00:06:35.397576,"Sac à dos Lenovo B510 pour Pc Portable 15.6"" - Noir",https://www.tunisianet.com.tn/sacoche-sac-a-dos/47463-sac-a-dos-lenovo-b510-pour-pc-portable-156-noir.html
591_promat,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/105850-home/sac-a-dos-promate-drake-pour-pc-portable-156-bleu.jpg,"79,000","79,000 DT",DRAKE.BL,Accessoires et Périphériques,2021-05-01 00:06:35.458737,"Sac à dos Promate 'Drake' pour Pc Portable 15.6"" / Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/31417-sac-a-dos-promate-drake-pour-pc-portable-156-bleu.html
612_mikado,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/144750-home/haut-parleur-bluetooth-mikado-x26m-waves-mini-5w-noir.jpg,"79,000","79,000 DT",MD-X26M,Accessoires et Périphériques,2021-05-01 00:06:35.486662,Haut Parleur Bluetooth Mikado X26M Waves Mini / 5W / Noir,https://www.tunisianet.com.tn/haut-parleur/38406-haut-parleur-bluetooth-mikado-x26m-waves-mini-5w-noir.html
21_logitec,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/182067-home/souris-gaming-logitech-g300s-noir.jpg,"79,000","79,000 DT",910-004346,Accessoires et Périphériques,2021-05-01 00:06:35.517000,Souris Gaming Logitech G300S / Noir,https://www.tunisianet.com.tn/souris/45352-souris-gaming-logitech-g300s-noir.html
213_rivaca,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/145839-home/sacoche-pour-ordinateurs-portables-rivacase-8730-156-gris.jpg,"79,000","79,000 DT",RIVA-8730GR,Accessoires et Périphériques,2021-05-01 00:06:35.548295,"sacoche pour ordinateurs portables RIVACASE  8730 / 15.6"" / Gris",https://www.tunisianet.com.tn/sacoche-sac-a-dos/38602-sacoche-pour-ordinateurs-portables-rivacase-8730-156-gris.html
641_spirit,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/183011-home/souris-gaming-spirit-of-gamer-xpert-m100-rgb-12400-dpi.jpg,"79,000","79,000 DT",S-XM100,Accessoires et Périphériques,2021-05-01 00:06:35.579424,Souris Gaming Spirit Of Gamer Xpert-M100 RGB / 12400 dpi,https://www.tunisianet.com.tn/souris/45528-souris-gaming-spirit-of-gamer-xpert-m100-rgb-12400-dpi.html
432_ksix,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/136655-home/telecommande-universelle-intelligente-ksix-smart-ir.jpg,"79,000","79,000 DT",BXREMOTE,Accessoires et Périphériques,2021-05-01 00:06:35.606995,Télécommande Universelle Intelligente Ksix Smart IR,https://www.tunisianet.com.tn/multiprise/37015-telecommande-universelle-intelligente-ksix-smart-ir.html
3_lenovo,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/179779-home/sac-a-dos-pour-pc-portable-lenovo-everyday-b515-bleu.jpg,"79,000","79,000 DT",GX40Q75216,Accessoires et Périphériques,2021-05-01 00:06:35.637699,Sac à dos pour Pc Portable Lenovo Everyday B515 / Bleu,https://www.tunisianet.com.tn/sacoche-sac-a-dos/44914-sac-a-dos-pour-pc-portable-lenovo-everyday-b515-bleu.html
13_acer,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/153591-home/souris-optique-sans-fil-promate-suave-blanc.jpg,"79,000","79,000 DT",NP.MCE11.00G,Accessoires et Périphériques,2021-05-01 00:06:35.669614,Souris Gaming ACER Nitro / Noir & rouge,https://www.tunisianet.com.tn/souris/40240-souris-optique-sans-fil-promate-suave-blanc.html
600_white-,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/185008-home/souris-gamer-white-shark-lancelot-gm-9002-noir.jpg,"79,000","79,000 DT",LANCELOT,Accessoires et Périphériques,2021-05-01 00:06:35.701458,Souris Gamer White Shark Lancelot GM-9002 / Noir,https://www.tunisianet.com.tn/souris/46009-souris-gamer-white-shark-lancelot-gm-9002-noir.html
213_rivaca,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/183633-home/sac-a-dos-anti-vol-pour-pc-portable-156-rivacase-7562-gris-et-bleu.jpg,"79,000","79,000 DT",RIVA-7562-GR,Accessoires et Périphériques,2021-05-01 00:06:35.729793,"Sac à dos anti-vol pour pc portable 15.6"" RivaCase 7562 / Gris et Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/45694-sac-a-dos-anti-vol-pour-pc-portable-156-rivacase-7562-gris-et-bleu.html
6_hp,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/73700-home/sacoche-ultraplate-hp-signature-156.jpg,"79,000","79,000 DT",L6V68AA,Accessoires et Périphériques,2021-05-01 00:06:35.756824,"Sacoche ultraplate HP Signature 15.6""",https://www.tunisianet.com.tn/sacoche-sac-a-dos/25108-sacoche-ultraplate-hp-signature-156.html
424_hyperx,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/153457-home/souris-gamer-cooler-master-storm-reaper.jpg,"79,000","79,000 DT",HX-MC004B,Accessoires et Périphériques,2021-05-01 00:06:35.791730,Souris Gamer Hyperx Pulsefire Core RGB / Noir,https://www.tunisianet.com.tn/souris/40213-souris-gamer-cooler-master-storm-reaper.html
29_dell,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/148483-home/souris-laser-sans-fil-dell-wm514-noir.jpg,"79,000","79,000 DT",WM514,Accessoires et Périphériques,2021-05-01 00:06:35.832620,Souris Laser sans fil Dell WM514 / Noir,https://www.tunisianet.com.tn/souris/39187-souris-laser-sans-fil-dell-wm514-noir.html
600_white-,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/123408-home/refroidisseur-white-skark-ice-warrior-gcp-25.jpg,"79,000","79,000 DT",CP-25,Accessoires et Périphériques,2021-05-01 00:06:35.866529,Refroidisseur White Skark Ice Warrior GCP-25,https://www.tunisianet.com.tn/refroidisseur/34623-refroidisseur-white-skark-ice-warrior-gcp-25.html
819_redrag,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/153328-home/repose-poignet-redragon-p022.jpg,"79,000","79,000 DT",HA300,Accessoires et Périphériques,2021-05-01 00:06:35.900481,Support pour Casque Redragon HA300 SCEPTER Pro,https://www.tunisianet.com.tn/accessoires-gaming/40190-repose-poignet-redragon-p022.html
819_redrag,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/153273-home/tapis-souris-gaming-jertech-mp44-35-x-44-cm.jpg,"79,000","79,000 DT",P010,Accessoires et Périphériques,2021-05-01 00:06:35.929757,Tapis souris Gaming Redragon AURORA P010 RGB / 350 x 250,https://www.tunisianet.com.tn/tapis-souris-tunisie/40180-tapis-souris-gaming-jertech-mp44-35-x-44-cm.html
309_arctic,Accessoires et Périphériques,TN,TND,Ensemble Clavier Souris USB Logitech mk120 - Couleur Noir - Souris Optique - Résolution souris 1000 Dpi - Clavier AZERTY - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/128463-home/pate-thermique-arctic-mx-4-edition-2019-20-g.jpg,"79,000","79,000 DT",ACTCP00001B,Accessoires et Périphériques,2021-05-01 00:06:35.958629,Pâte thérmique Arctic MX-4 Edition 2019 / 20 g,https://www.tunisianet.com.tn/accessoires-divers/35560-pate-thermique-arctic-mx-4-edition-2019-20-g.html
